category,phenotype,phe_code,all_7_days_mwu_stat,all_7_days_pvalue,all_7_days_c_pvalue,all_14_days_mwu_stat,all_14_days_pvalue,all_14_days_c_pvalue,all_21_days_mwu_stat,all_21_days_pvalue,all_21_days_c_pvalue,all_28_days_mwu_stat,all_28_days_pvalue,all_28_days_c_pvalue,all_3_months_mwu_stat,all_3_months_pvalue,all_3_months_c_pvalue,all_6_months_mwu_stat,all_6_months_pvalue,all_6_months_c_pvalue,all_9_months_mwu_stat,all_9_months_pvalue,all_9_months_c_pvalue,all_1_year_mwu_stat,all_1_year_pvalue,all_1_year_c_pvalue,new_7_days_mwu_stat,new_7_days_pvalue,new_7_days_c_pvalue,new_14_days_mwu_stat,new_14_days_pvalue,new_14_days_c_pvalue,new_21_days_mwu_stat,new_21_days_pvalue,new_21_days_c_pvalue,new_28_days_mwu_stat,new_28_days_pvalue,new_28_days_c_pvalue,new_3_months_mwu_stat,new_3_months_pvalue,new_3_months_c_pvalue,new_6_months_mwu_stat,new_6_months_pvalue,new_6_months_c_pvalue,new_9_months_mwu_stat,new_9_months_pvalue,new_9_months_c_pvalue,new_1_year_mwu_stat,new_1_year_pvalue,new_1_year_c_pvalue
circulatory system,Premature beats,427.6,12244295.0,3.825177052163181e-08,1.709158655580185e-07,27433694.0,1.0693902596758539e-11,5.002147896895e-11,41367860.5,1.39931888696965e-13,6.648407106165659e-13,51593434.0,1.5617513838925415e-16,8.145134140608794e-16,112537037.5,1.2925630567373417e-26,7.439418482110477e-26,153496499.5,2.599493795848275e-36,1.6720200835024088e-35,172539333.0,2.179092522351065e-35,1.35804158982236e-34,178317921.5,4.657590164273232e-36,2.9026767273774243e-35,11975903.5,3.030556001616641e-08,1.366530527334476e-07,26804980.5,6.953879656815067e-12,3.267996965479757e-11,40414668.0,8.060837437741236e-14,3.866145728433238e-13,50398784.5,7.977936970610997e-17,4.1395723975058085e-16,109784249.0,4.077094071767562e-27,2.346594143528441e-26,149698798.5,5.610058629249368e-37,3.564439690047464e-36,168263906.0,4.392899384772292e-36,2.689687518044789e-35,173918757.5,9.125984481681353e-37,5.653790385988389e-36
circulatory system,Supraventricular premature beats,427.61,3271925.5,3.977795351912705e-06,1.4867577303917068e-05,7662178.0,5.990072142699641e-07,2.103881478892049e-06,11511991.5,1.0612396752985847e-07,3.7290783034797483e-07,14663368.0,1.6088193661557974e-07,5.346958481635444e-07,29001549.5,2.112301287152476e-11,7.81551476246416e-11,36976366.5,1.1252987455241077e-12,4.128736946606057e-12,40999473.0,2.578884478225892e-13,9.747624724557794e-13,42669641.5,2.76385642945334e-13,1.0371891332034577e-12,3249414.5,3.93627304672323e-06,1.4601344924260133e-05,7608822.0,5.917742575897999e-07,2.056826499470103e-06,11430746.5,1.0361951851562393e-07,3.591197011568884e-07,14560319.0,1.5672807425799496e-07,5.225982017061667e-07,28793124.0,2.0626619943453996e-11,7.55094638212662e-11,36708232.0,1.0890938881163362e-12,3.954131816784747e-12,40703066.0,2.491180719536502e-13,9.382252566024165e-13,42361040.0,2.665435518416288e-13,9.96682495636376e-13
circulatory system,Tachycardia NOS,427.7,24169862.0,3.609260282055282e-211,1.773951428630171e-209,49360944.0,5.484663170459673e-299,2.6143561112524438e-297,68741846.5,2.1370382509135804e-302,< 2.225E-308,83091217.5,7.016505508482527e-247,< 2.225E-308,144287741.5,2.26350409440883e-310,< 2.225E-308,175367432.0,1.2362276798613265e-291,< 2.225E-308,186959879.5,7.975057500959271e-308,< 2.225E-308,192276906.5,2.944031663454341e-299,< 2.225E-308,20372905.5,1.0305744818858495e-221,5.065273578468949e-220,41573924.0,1.0647357517093166e-283,< 2.225E-308,57962271.0,1.564817897169194e-305,< 2.225E-308,69939064.0,4.561374059084385e-301,< 2.225E-308,121671854.0,1.8305297752556065e-298,< 2.225E-308,148221385.0,3.3660273395304436e-304,< 2.225E-308,158295414.5,2.0820147761859053e-305,< 2.225E-308,162915973.5,1.7932690101848133e-306,< 2.225E-308
circulatory system,Sinoatrial node dysfunction (Bradycardia),427.8,65116861.5,2.137074496013719e-08,9.909170894252291e-08,142530259.5,3.8854331473502363e-14,2.1137600980965143e-13,212004914.0,1.6872830435426828e-14,8.537652200325976e-14,269897441.0,1.7507484492183608e-17,9.47080411093124e-17,593979074.0,1.363705640730085e-29,8.359757655599809e-29,789209578.5,3.1624879636716923e-28,1.7812499773761644e-27,839827746.0,1.4642510044607191e-27,8.111485723123667e-27,855194343.0,2.548940017887501e-27,1.4046001045937965e-26,63956084.0,3.124633321774477e-08,1.4025180617827904e-07,139861301.0,7.96447831960604e-14,4.15231395725294e-13,207948569.0,3.6296999066052716e-14,1.7575389021457105e-13,264718576.5,4.406301502468183e-17,2.2980557066718674e-16,581821515.5,6.397503095569287e-29,3.8090880500056216e-28,772582430.5,1.3051532668360364e-27,7.195606899699206e-27,822458548.5,6.339688693238534e-27,3.439198995762044e-26,837642034.5,1.1099679206850943e-26,5.929267413047417e-26
circulatory system,Palpitations,427.9,53815117.5,1.2498747251796901e-196,5.850604070722073e-195,116655998.0,4.994988806055362e-308,2.4999918974307085e-306,170245756.5,2.1370382509135804e-302,< 2.225E-308,219884265.5,7.016505508482527e-247,< 2.225E-308,431107511.0,2.26350409440883e-310,< 2.225E-308,541593313.5,1.2362276798613265e-291,< 2.225E-308,586035834.5,7.975057500959271e-308,< 2.225E-308,605964728.0,2.944031663454341e-299,< 2.225E-308,45317219.0,5.3963113970548584e-205,2.5259876682404404e-203,97512702.0,1.0647357517093166e-283,< 2.225E-308,141836438.5,1.564817897169194e-305,< 2.225E-308,182917084.5,4.561374059084385e-301,< 2.225E-308,355509222.5,1.8305297752556065e-298,< 2.225E-308,444769609.5,3.3660273395304436e-304,< 2.225E-308,481123625.5,2.0820147761859053e-305,< 2.225E-308,497519375.5,1.7932690101848133e-306,< 2.225E-308
circulatory system,Heart failure NOS,428.2,21187586.0,1.353900921944526e-213,7.004655822481416e-212,48751144.0,2.497494403027681e-308,< 2.225E-308,71748876.0,2.1370382509135804e-302,< 2.225E-308,95915316.0,7.016505508482527e-247,< 2.225E-308,187158690.5,2.26350409440883e-310,< 2.225E-308,236428771.0,1.2362276798613265e-291,< 2.225E-308,253026492.5,7.975057500959271e-308,< 2.225E-308,260392728.0,2.944031663454341e-299,< 2.225E-308,18345867.0,5.189130639436426e-224,2.6846923255610564e-222,41844169.5,1.0647357517093166e-283,< 2.225E-308,61364180.0,1.564817897169194e-305,< 2.225E-308,81861405.5,4.561374059084385e-301,< 2.225E-308,158396503.0,1.8305297752556065e-298,< 2.225E-308,199755786.0,3.3660273395304436e-304,< 2.225E-308,213919706.0,2.0820147761859053e-305,< 2.225E-308,220395507.5,1.7932690101848133e-306,< 2.225E-308
circulatory system,Heart transplant/surgery,429.1,43526763.0,2.01651944788363e-310,< 2.225E-308,94119490.0,2.497494403027681e-308,< 2.225E-308,131544980.5,2.1370382509135804e-302,< 2.225E-308,173911228.5,7.016505508482527e-247,< 2.225E-308,324271777.5,2.26350409440883e-310,< 2.225E-308,404407300.0,1.2362276798613265e-291,< 2.225E-308,432685055.0,7.975057500959271e-308,< 2.225E-308,444360185.0,2.944031663454341e-299,< 2.225E-308,39803895.0,3.975946690424792e-272,< 2.225E-308,86010309.0,1.0647357517093166e-283,< 2.225E-308,120470597.5,1.564817897169194e-305,< 2.225E-308,158344386.5,4.561374059084385e-301,< 2.225E-308,296451428.0,1.8305297752556065e-298,< 2.225E-308,370845198.0,3.3660273395304436e-304,< 2.225E-308,397497108.0,2.0820147761859053e-305,< 2.225E-308,408629952.5,1.7932690101848133e-306,< 2.225E-308
circulatory system,Intracranial hemorrhage,430.0,1084459.5,3.186317843594193e-06,1.1954772672721725e-05,2805597.5,1.6550100841294537e-07,6.135796645235491e-07,3874295.5,3.948428997342546e-09,1.5135644489813094e-08,4491828.5,1.1798951532688178e-10,4.742898699108251e-10,9135359.5,2.974088567087302e-12,1.141168798334239e-11,11354718.5,1.809782871857318e-15,7.513122519822013e-15,11930755.5,4.841225686100336e-16,2.0275053173388205e-15,12128873.0,2.0473788778940983e-16,8.60885817331374e-16,1073930.0,3.0919555905419963e-06,1.1512849793571145e-05,2778257.0,1.5691270588347798e-07,5.729884068912904e-07,3835347.5,3.681907701096383e-09,1.4007859374096016e-08,4445532.0,1.0861605310652084e-10,4.348918346824083e-10,9040796.5,2.679858839589772e-12,1.0207109403731631e-11,11237383.5,1.5975850609166973e-15,6.658734533900794e-15,11808981.0,4.266059424350565e-16,1.7795076562928456e-15,12005530.5,1.8024993634909827e-16,7.518792165637684e-16
circulatory system,Subarachnoid hemorrhage,430.1,5774269.5,0.0086380615002574,0.01912435688007452,9070579.5,0.0003321091126737,0.000863483692951632,12235705.5,0.0002521365061041,0.0006459801118414798,15278690.0,0.0003625532268419,0.0008716705241093206,26708149.0,4.794647787408945e-06,1.286853654858981e-05,32802167.5,4.2065033634633033e-07,1.1719723274675834e-06,35552588.0,1.0509608742275657e-07,3.0229561409787394e-07,36186514.5,9.202407595727063e-08,2.6324920089415936e-07,5740107.5,0.0084405802419319,0.018645146916447423,9017140.5,0.0003201520928923,0.0008323954415200089,12163829.0,0.0002421561068615,0.0006172845847453166,15186847.0,0.0003460643664885,0.0008339987220826885,26543968.0,4.465860789036726e-06,1.1924308704747549e-05,32605910.5,3.891232240594785e-07,1.078368083696746e-06,35342555.0,9.677717023888829e-08,2.776046499729206e-07,35973799.5,8.469630803714839e-08,2.422869795488916e-07
circulatory system,Intracerebral hemorrhage,430.2,3884340.0,4.491979721140487e-12,2.5822316174743265e-11,8187341.5,2.2453384797333118e-11,1.035752911618915e-10,10809290.0,2.0265839639363727e-14,1.0102970302973444e-13,14015109.0,1.8109637831456853e-15,9.028187095388048e-15,31121283.0,8.441864876086934e-16,3.705835598146637e-15,41772233.5,7.776760664308927e-17,3.390537494648495e-16,46310265.5,2.8417651131790567e-17,1.2397200306243636e-16,47681030.5,4.2311436316732373e-17,1.8230483054987157e-16,3846971.5,4.301962957958504e-12,2.4586218532983773e-11,8107558.5,2.0924504325000267e-11,9.607994875837278e-11,10699211.5,1.8296820504401168e-14,9.212130522613922e-14,13869572.0,1.595811447156373e-15,7.878350688145783e-15,30790495.5,7.108964951830201e-16,3.120715122922071e-15,41333096.0,6.4107704195357e-17,2.748980566730946e-16,45830614.0,2.331039415613827e-17,1.0126963768247621e-16,47189038.0,3.4706388231703167e-17,1.4953740114647417e-16
circulatory system,Cerebrovascular disease,433.0,8854499.5,0.0003164251919241,0.0009483108648214345,19855695.0,6.061187164167992e-07,2.1214155074587973e-06,28434914.0,5.115946946137401e-08,1.8424691492850712e-07,37624563.5,1.1636519160298613e-07,3.9186556245111553e-07,81775261.5,9.9927875467832e-10,3.372158924582213e-09,98058588.5,6.245054031155431e-09,1.977916808651659e-08,104429108.5,1.9289142779084812e-08,5.905184938509296e-08,106487815.0,2.9425139616286854e-08,8.827541884886056e-08,8615728.0,0.0003587489009394,0.0010686368776470039,19302547.0,8.143367164806797e-07,2.8108657006798635e-06,27624546.0,7.492412712066445e-08,2.6604637419688567e-07,36536523.5,1.7291835174915497e-07,5.746992278721914e-07,79343871.5,2.044012912658925e-09,6.765486829120277e-09,95162222.5,1.3506194308401089e-08,4.1514614953846417e-08,101367416.5,4.190655514400499e-08,1.246481910107194e-07,103377177.5,6.389113325363997e-08,1.8581671254600288e-07
circulatory system,Occlusion and stenosis of precerebral arteries,433.1,214784.0,0.0995504710605451,0.14872053655397544,706900.0,0.0102352167701576,0.020490903973855626,840096.0,0.0097072647104594,0.01896477198259637,956515.0,0.010311212534381,0.01937504586388687,1506250.0,0.0122327968902193,0.021407394557883926,2298589.0,0.0046625073382714,0.008706689330607269,2381344.0,0.0046363993361328,0.008652959188825448,2413851.0,0.0046899885886013,0.008800032351730413,199171.0,0.0962499896049794,0.1444874071363427,652741.5,0.0093392658255927,0.01869721018283661,774493.5,0.0088273235977715,0.017279016404148573,881530.5,0.0093972437520657,0.017797014703632905,1382938.5,0.0109610058947763,0.019378160592130253,2109943.0,0.0040769514522385,0.007709951748153561,2185229.0,0.0040455525373713,0.007590848578185989,2215216.0,0.0040940727072043,0.007723412836834193
circulatory system,Cerebral atherosclerosis,433.12,727816.0,0.0413843393833453,0.07343105706467236,1211488.0,0.0284414821134678,0.050748526908344624,1906853.0,0.0469222473699331,0.07441639700956443,2324160.0,0.0525095053564429,0.0809123741628826,3866695.0,0.017774711702159,0.029748952057248472,4688939.0,0.0068298332658886,0.012291340696124349,4858191.0,0.006783906732772,0.012183105230209776,4923621.0,0.0068785293910483,0.012395559849272979,718296.0,0.0406793444370892,0.07205008212911478,1194708.0,0.0277759411172569,0.04964949474709684,1879773.0,0.0457203028259987,0.07309470214835824,2291181.0,0.0511496391471509,0.07857882630310048,3807607.0,0.0170393065577779,0.02868532901494096,4616030.0,0.0064732937465937,0.011751170877962899,4782652.0,0.0064243616812239,0.011597080483174907,4847226.0,0.0065144525645711,0.011820852400530367
circulatory system,Occlusion of cerebral arteries,433.2,79224049.0,1.4356568447091117e-22,1.3067135910639416e-21,155019811.5,5.875010872190431e-36,5.65469796448329e-35,217730646.0,6.283348855756608e-44,6.17354275924824e-43,278560260.5,6.257625089525704e-49,6.428287591967314e-48,591865745.5,2.3196954899206798e-67,2.452249517916147e-66,681357332.0,1.886805415853248e-80,2.069527624546404e-79,716296186.0,4.1943870943072634e-91,4.934295828921017e-90,729682353.5,2.2091526242539107e-93,2.6586009167745343e-92,73626791.0,1.6695510665734574e-24,1.5630178080397225e-23,143653636.5,4.0921580548023454e-39,4.222938363770256e-38,201485175.5,7.63360512340232e-48,7.964132355549636e-47,257493372.0,1.9933382381567776e-53,2.089922668253034e-52,545524729.5,2.458928942975308e-74,2.6535941509608528e-73,627893595.0,2.314877454394765e-88,2.650661876350929e-87,660175667.5,1.1962388193558459e-99,1.4734847574889067e-98,672693668.5,4.789645348192937e-102,5.969950808997625e-101
circulatory system,"Cerebral artery occlusion, with cerebral infarction",433.21,17052.0,0.0137372959678484,0.02867040750826977,24196.0,0.0136341176325116,0.02663485912602519,28771.0,0.0135857701592267,0.02564395907515096,32891.0,0.0136805240764698,0.024844808903160338,45460.0,0.013828369160675,0.023758193118506302,50718.0,0.0138596185189763,0.023406357369162602,320336.0,0.0387935723326046,0.05946833123314357,324890.0,0.0389515637070773,0.05893394104235547,15350.0,0.0134095813874805,0.02798645117599435,21640.0,0.0132749890042403,0.025903048719775085,25679.0,0.0132215157075545,0.025056505423305633,29369.0,0.0133188841019724,0.024274740379401367,40409.0,0.0134481701448625,0.023205184120197977,45094.0,0.0134757654007731,0.022684567928280417,292521.0,0.0368865241284358,0.05704607202728557,296790.0,0.0370412682656355,0.05661636186002987
circulatory system,Transient cerebral ischemia,433.31,16288562.5,0.0466899339091267,0.08051965795205546,36598275.0,0.0596320597225716,0.09356064542679352,52363277.5,0.0050379215416282,0.010362554065300338,65639194.5,0.0005641945519752,0.0013190479525489237,132096954.5,4.7277381992100096e-05,0.00011417102038185478,168735688.0,2.134167523403792e-06,5.658530685462472e-06,180484815.0,1.3237923566091302e-07,3.7765956331601075e-07,185708668.0,4.8754741906214467e-08,1.4338824375226555e-07,15742901.0,0.0429626169094562,0.07528030734758562,35310568.0,0.0532511287011819,0.08556080229515745,50469759.5,0.0041369840726191,0.008650057606385562,63222643.0,0.0004348788022432,0.0010333451913116481,126885056.0,3.04670957642808e-05,7.497366083561736e-05,161993806.5,1.1764723606983016e-06,3.175865802714068e-06,173251685.0,6.540172954768502e-08,1.8915914595697846e-07,178283909.0,2.3480990068386132e-08,7.064539253333415e-08
circulatory system,Moyamoya disease,433.32,1025826.0,0.0010038283843433,0.0027874669542641336,2041581.0,0.0001031108637876,0.00029074359056751865,4811657.5,0.0136075158333557,0.02564395907515096,6224569.0,0.00458502287327,0.00940114568974928,11866945.0,0.0041945385195247,0.008077215439084883,15795451.0,0.0052952526703379,0.009731310903866195,17610776.5,0.0058935213963951,0.010750029446037817,18290790.0,0.009096862576441,0.015900526072677352,1024924.0,0.0010039175908768,0.0027488885566349774,2039672.0,0.0001029463355011,0.0002902796671454931,4807298.5,0.0135985378934445,0.025674851395831807,6219192.0,0.0045815362516025,0.009337519775310266,11857574.0,0.0041909806167282,0.008085392772682425,15783660.0,0.0052916218709988,0.009707517587290167,17597883.5,0.0058890126586946,0.01071805586396713,18277458.0,0.0090895089442976,0.01588767256206958
circulatory system,Cerebral aneurysm,433.5,9406715.5,0.0014055947120189,0.0037648490515383797,21467978.5,0.0037437105511204,0.008128968029656385,33645768.0,0.0031152022677189,0.006665083921631185,43888028.5,0.000951054830077,0.002173534297052584,90023475.5,3.522352184286167e-05,8.647291144361301e-05,117306692.5,9.34468148151953e-06,2.363387889258095e-05,127640343.0,6.166002449085553e-06,1.5669428553865472e-05,131468680.0,8.192256944744655e-06,2.0569048012344493e-05,9269215.5,0.001528013395535,0.004049164592821388,21146286.0,0.0041738447652209,0.00896570517164405,33133500.0,0.0035444725505515,0.007488530733106765,43219171.5,0.001139237983699,0.0025861719406739614,88627737.0,4.711889318005039e-05,0.0001137882828310774,115484607.5,1.3077324397781632e-05,3.27561827463665e-05,125665187.0,8.756336336080183e-06,2.182829558065703e-05,129439278.0,1.1595481810965248e-05,2.8565810484895565e-05
circulatory system,Atherosclerosis,440.0,298363.0,0.3314761996550802,0.3721205313489404,636719.0,0.2847880039275934,0.32587944548046976,957001.0,0.0769263566332329,0.11249923831334069,1074579.0,0.0733520033305603,0.1085865900832312,2629970.5,0.069083505949721,0.09912813319101242,3309853.5,0.1150054492751419,0.15207573368616487,3861906.5,0.1878117006287175,0.22706564729592058,3909763.0,0.1873359305641347,0.22701472141278825,293194.0,0.3277923365716832,0.36959880624109104,629350.0,0.2887793044751831,0.3303635243196094,945815.0,0.0788381949258139,0.11496290095810334,1061684.0,0.0752526554506351,0.11030888435756678,2598828.0,0.0716720308941512,0.10199481319552299,3270527.0,0.1189375941097335,0.1560868678367032,3815853.0,0.1934675945805646,0.23336471373945983,3863320.5,0.1929528064279234,0.23301221260673102
circulatory system,Atherosclerosis of renal artery,440.1,3894665.5,4.1619302016734257e-11,2.2855739599133953e-10,9112883.0,1.166160648308302e-16,7.074707933070366e-16,12904150.0,2.8011801078196827e-18,1.6577744263821746e-17,16517399.5,1.9429893080360928e-25,1.2666795681235297e-24,33254264.5,5.153271369487562e-26,2.9496072589995105e-25,42597828.5,2.5513788047866587e-25,1.3703797497874734e-24,45156654.5,2.00609545943982e-25,1.0607989626431775e-24,46538912.0,9.60175424111461e-25,5.026518345223499e-24,3842801.5,3.1693250536364903e-11,1.7212411755384918e-10,8984397.5,7.355255820033156e-17,4.4353078770199936e-16,12721041.5,1.6498254975474098e-18,9.651002332473865e-18,16237557.0,8.074278193118245e-26,5.263808283590548e-25,32741361.0,1.983962851650599e-26,1.1231614832295195e-25,41966111.0,9.804274812078219e-26,5.239002232915644e-25,44495704.0,7.736085875766751e-26,4.0907484403675696e-25,45866753.0,3.790215348379225e-25,1.9645324107688357e-24
circulatory system,Atherosclerosis of aorta,440.9,911540.0,0.0623760806481971,0.10163768594115234,2839841.5,0.0034507269670327,0.007574951083332961,5347727.5,0.0250070758165257,0.043334179325897344,7117287.5,0.0084946772700135,0.016361906787128386,16263397.5,0.0018395906913539,0.0037813808655608413,21556085.0,0.0007277645614191,0.0015413225060950206,23889441.5,0.0001107128415402,0.0002530924565340944,24580701.5,0.0001589593374519,0.0003533554698772084,866639.0,0.0580247117046222,0.09570183155309338,2691746.5,0.0028424137088772,0.0062983158334754975,5072278.0,0.0208721652908878,0.03712237482316089,6746758.5,0.0066905487231727,0.013110381602055294,15405781.0,0.001245566667038,0.0026121600547600256,20413279.5,0.0004529034685775,0.0009770712510513493,22621139.5,6.261708717894546e-05,0.00014472426109570836,23283212.5,9.103106815450938e-05,0.00020719462686472027
circulatory system,Vascular insufficiency of intestine,441.0,626453.0,0.0099343210615192,0.021749304239361753,1615794.5,0.0015721104802748,0.0036597269552444255,2368413.5,0.001100632198344,0.0025314540561913834,3204627.0,0.0023055350271523,0.00504242822067519,7678146.5,0.0049265254848024,0.00938213309238106,10157031.5,0.0106257001390529,0.01836149178257568,10894256.0,0.0146113190682503,0.024205777000724873,11036156.0,0.0147407865288441,0.024575801744744892,624147.0,0.009857889987558,0.021581972957170445,1610009.5,0.0015546018585383,0.0036189685125509502,2360157.5,0.0010873486159664,0.0025123214597216038,3193898.0,0.002280197182894,0.0049763101609511425,7653575.5,0.0048708935155605,0.009242208209012233,10125171.5,0.0105161091108469,0.018172115577947855,10860400.0,0.0144604366933195,0.023805152858342112,11002033.0,0.0145912060239124,0.024215089174538438
circulatory system,Chronic vascular insufficiency of intestine,441.2,121695.0,0.0577718692061641,0.09592862741496519,1508475.0,0.1144875537091245,0.15894873961558062,2197017.5,0.0262094119509904,0.04534004255453398,3269626.5,0.0166935066487696,0.029628789287606847,8966466.0,0.0913715231494057,0.1272323897618069,11610432.0,0.1325347780704392,0.1715543338501835,13148236.0,0.2184259199556592,0.25811731173089747,13319549.0,0.2196471421112756,0.26030117837633365,121493.0,0.0576807273205049,0.09545480632332716,1506259.5,0.1141747856144358,0.15895543866488215,2193467.0,0.0260918543975651,0.045213966867013546,3264209.0,0.016599568793409,0.029565256502446572,8950940.5,0.0908712208570159,0.12602755663703952,11589752.5,0.1317672749355334,0.17091240685047634,13124994.5,0.2173334429711334,0.2574073696728243,13296029.5,0.2185534155009189,0.259145442841973
circulatory system,Other aneurysm,442.0,5637525.5,0.0375303034366778,0.06744476833318883,12370908.0,0.0920381936641938,0.1323710227842788,17005174.0,0.0466613313465269,0.07425108957391277,20664725.0,0.0183944429011756,0.03219819006969993,33651862.5,0.0010155469258285,0.0021515472702624714,44236393.5,0.0004996006070957,0.001077813317999559,48490170.0,0.0004801775375443,0.0010239223662096121,49753255.0,0.0004169477312828,0.0009000912879447037,5535871.0,0.0357373968258676,0.06445846069693195,12139259.0,0.0872259981847217,0.12599310848904247,16681407.5,0.0436230021308623,0.07074756114812927,20258632.0,0.0167287688924879,0.029743283153252146,32966985.5,0.0008696868960075,0.001857722936626534,43335722.5,0.000419035830276,0.0009058824380655856,47505947.5,0.0004007191365636,0.000866844909054099,48745757.5,0.0003468697197981,0.0007534701174868224
circulatory system,Aortic aneurysm,442.1,18146980.5,1.8794449152293924e-20,1.5926675445435284e-19,41593927.5,5.825985492405896e-24,4.2880966749252215e-23,62405266.5,2.4209387342387823e-27,1.7499928564640343e-26,83480845.0,1.6910999056092532e-31,1.264594561768096e-30,184590005.5,1.6352823645048686e-44,1.2366076858591557e-43,252023315.0,6.332805139988175e-53,5.075986889128984e-52,290671381.5,1.0705045409607966e-57,9.34015211988295e-57,306963866.5,3.994924932108351e-59,3.4567656230722675e-58,17689843.0,1.143540835340536e-20,9.690522768446094e-20,40520631.0,2.745119050715168e-24,2.020488360121973e-23,60776346.0,8.960454311491722e-28,6.4311913214394484e-27,81313903.0,5.474391400772004e-32,4.063836536193524e-31,179656172.0,2.5874225613549026e-45,1.9566202726742182e-44,245238853.5,6.373242092454629e-54,5.229069496328917e-53,282855101.5,8.580648636607494e-59,7.549528674393316e-58,298719010.0,2.928820721381326e-60,2.5553960794052066e-59
circulatory system,Abdominal aortic aneurysm,442.11,9596670.0,0.0010725386870464,0.0029698747306104462,24711061.0,5.907084208544172e-05,0.00017239041669832992,36170031.0,2.6072258483253256e-07,8.913893778733884e-07,50144254.0,3.977083857851511e-08,1.3851692751489682e-07,100443813.5,1.2476980948505448e-10,4.381746529712422e-10,137355227.5,3.1380036280350725e-10,1.0446644665854779e-09,157010623.5,4.0065421224859405e-11,1.3708658830858757e-10,164599647.0,1.8878076534855257e-10,6.355416762698861e-10,9495234.0,0.000962411015266,0.0026425978435936207,24439390.5,4.907646515455876e-05,0.00014322315341024292,35760306.0,1.957426262529351e-07,6.625135042407034e-07,49578119.5,2.8592014475629567e-08,9.823675243822727e-08,99283054.0,7.925439603451144e-11,2.7552870567702634e-10,135767079.0,1.913391218810631e-10,6.390236057694479e-10,155203437.0,2.330635289431253e-11,8.000574255850891e-11,162712027.5,1.1147254331906753e-10,3.768804510035617e-10
circulatory system,Aneurysm of iliac artery,442.2,1988204.5,0.4028025894835045,0.43226522430380454,4390263.0,0.3695148100123216,0.3986577829880556,6287719.0,0.3878228592682292,0.4140049932272658,8418026.0,0.4824561427758361,0.4863159400047136,17111037.5,0.4242938705615126,0.4422217805852385,22527017.0,0.2398759801454806,0.2786519189649842,24560857.0,0.1395010780579444,0.1800957197616126,25653344.0,0.1420649104630432,0.1834056242352728,1978327.5,0.4015327556904762,0.43118450997592367,4367225.0,0.3675281734132535,0.39815552119769126,6254993.0,0.3858324381443356,0.4123151292524474,8374364.0,0.4803507116315568,0.4836798749794983,17023930.0,0.4219029030664808,0.4402377929976197,22412037.0,0.2378644332944648,0.2769326698243937,24434843.0,0.1379426270163801,0.17786444641151483,25522180.0,0.1404854328551573,0.18114316280708098
circulatory system,Aneurysm of artery of lower extremity,442.3,1856075.0,0.3265023594596142,0.3690630878038974,4786697.5,0.3990489512666469,0.42135865001889616,6490367.5,0.3313335088398113,0.3621053033972883,8345129.5,0.4401007621821945,0.4562512488677797,14847280.0,0.335107051866073,0.3697240742633138,18311430.5,0.288394068199554,0.32557596864998406,19283858.5,0.3014405707243668,0.33948888805883165,19740113.0,0.2894926692669721,0.328740590805336,1850861.0,0.3278638443969801,0.36959880624109104,4773372.5,0.4013645124017673,0.4229114493833359,6472781.5,0.3335681401466694,0.3649415760307345,8322927.5,0.4428543873326732,0.45817183307968323,14789252.0,0.3320834648405792,0.3667787522119831,18238769.5,0.2851921322692371,0.32266037114500007,19207765.5,0.2982082869047457,0.33768199053071885,19662537.0,0.2863034355862217,0.32582575767258054
circulatory system,Aneurysm of other specified artery,442.8,3107461.0,0.0681952097448233,0.1097150428464179,6690468.5,0.0519957471239907,0.08354372852506385,10742646.0,0.0328703074986587,0.05578455646168008,14076403.0,0.0029010392682264,0.006211277759550177,25826456.5,0.00081087107985,0.0017320875025251309,35684877.0,0.0003548643158566,0.0007721361972532933,38348439.0,0.00047751235647,0.001020317218824767,39599951.5,0.0005076711372175,0.001089204263661505,3082978.5,0.0671565088878662,0.10786739907969371,6637324.0,0.0507249263263197,0.08202851575548638,10657247.5,0.0318830074093531,0.05422790503910153,13955194.5,0.0027267772390354,0.005862859306763273,25607535.5,0.0007464441694194,0.0016010686532476023,35386657.5,0.0003210961485368,0.0007014301609546796,38029859.5,0.0004317824978979,0.0009282880396286844,39272346.0,0.0004591894660194,0.000987210207232688
circulatory system,Peripheral angiopathy in diseases classified elsewhere,443.7,33428.5,0.1460609655120991,0.20052783393630377,47682.5,0.1450016663780799,0.19380456622004066,117546.5,0.0711634101821922,0.10528855424616751,182363.5,0.0287665578556328,0.04809237037601989,250047.5,0.0294399311027003,0.04699502098982677,658649.5,0.1181069792268973,0.15519227283029888,741706.0,0.0486833674022147,0.07240267850869161,751721.0,0.0488658172486193,0.07246814540977965,32569.5,0.144263919978706,0.19934822510063174,46320.5,0.1429930012344865,0.19135828106379818,114078.5,0.0693723081176487,0.10302418443236958,176849.5,0.0277637294128492,0.04667059969069036,242241.5,0.0283841844767798,0.045309730536123104,642519.5,0.114756095892245,0.15174600497426305,723104.0,0.0468776673336963,0.07049199104628666,732941.0,0.0470601776485218,0.06998864488352603
